Date,Adj Close,Close,High,Low,Open,Volume
,ORCL,ORCL,ORCL,ORCL,ORCL,ORCL
2024-12-05,184.4058380126953,186.24000549316406,189.02000427246094,185.85000610351562,189.02000427246094,6398100
2024-12-06,189.8021697998047,191.69000244140625,192.6300048828125,186.3800048828125,187.0,10503400
2024-12-09,188.5743865966797,190.4499969482422,198.30999755859375,188.92999267578125,196.3000030517578,20158000
2024-12-10,175.98956298828125,177.74000549316406,177.8000030517578,171.05999755859375,173.4600067138672,26502000
2024-12-11,176.82127380371094,178.5800018310547,181.3800048828125,174.8300018310547,178.0,13188700
2024-12-12,173.59339904785156,175.32000732421875,178.1699981689453,174.80999755859375,178.0,8154200
2024-12-13,171.68238830566406,173.38999938964844,176.13999938964844,171.63999938964844,175.0,8351100
2024-12-16,169.5436553955078,171.22999572753906,174.27000427246094,170.92999267578125,173.83999633789062,9572000
2024-12-17,168.0386505126953,169.7100067138672,172.99000549316406,169.27000427246094,170.75,8940200
2024-12-18,163.78099060058594,165.41000366210938,171.22999572753906,165.36000061035156,169.41000366210938,8817900
2024-12-19,167.127685546875,168.7899932861328,171.0,167.39999389648438,167.5500030517578,8386400
2024-12-20,167.9891357421875,169.66000366210938,171.25999450683594,165.6300048828125,167.72999572753906,13810500
2024-12-23,167.4742431640625,169.13999938964844,169.6199951171875,167.1699981689453,169.58999633789062,6518200
2024-12-24,169.72190856933594,171.41000366210938,171.77000427246094,169.02999877929688,169.6999969482422,2451500
2024-12-26,169.98924255371094,171.67999267578125,172.5500030517578,170.5,170.5,4100100
2024-12-27,167.29603576660156,168.9600067138672,171.14999389648438,167.1999969482422,170.3800048828125,4344300
2024-12-30,165.26620483398438,166.91000366210938,167.91000366210938,164.5500030517578,166.50999450683594,5254800
2024-12-31,164.99887084960938,166.63999938964844,167.3000030517578,165.83999633789062,167.1999969482422,4307500
2025-01-02,164.39486694335938,166.02999877929688,168.69000244140625,164.89999389648438,168.52000427246094,5360800
2025-01-03,164.68202209472656,166.32000732421875,167.1999969482422,165.27000427246094,166.6999969482422,5876000
2025-01-06,164.05821228027344,165.69000244140625,168.0500030517578,165.19000244140625,167.30999755859375,6845400
2025-01-07,160.4342803955078,162.02999877929688,166.16000366210938,161.32000732421875,165.5800018310547,7712200
2025-01-08,161.53334045410156,163.13999938964844,163.97999572753906,161.42999267578125,162.17999267578125,7596200
2025-01-10,153.35443115234375,154.5,159.1999969482422,153.9199981689453,159.1999969482422,13593900
2025-01-13,152.7787322998047,153.9199981689453,154.14999389648438,152.4199981689453,153.74000549316406,8828500
2025-01-14,155.15101623535156,156.30999755859375,157.25,154.35000610351562,156.4199981689453,7410200
2025-01-15,157.1361846923828,158.30999755859375,159.14999389648438,157.25999450683594,158.6699981689453,10701200
2025-01-16,158.3570556640625,159.5399932861328,161.5,158.41000366210938,160.14999389648438,9210600
2025-01-17,159.8360137939453,161.02999877929688,163.16000366210938,160.5399932861328,161.77000427246094,11618300
2025-01-21,171.29046630859375,172.57000732421875,173.3699951171875,162.75,163.8699951171875,30232000
2025-01-22,182.85406494140625,184.22000122070312,191.99000549316406,180.57000732421875,191.50999450683594,48028500
2025-01-23,185.08740234375,186.47000122070312,186.57000732421875,181.5,181.63999938964844,17314600
2025-01-24,182.23867797851562,183.60000610351562,189.10000610351562,181.8699951171875,188.63999938964844,12147200
2025-01-27,157.1063995361328,158.27999877929688,172.52000427246094,152.66000366210938,168.89999389648438,42201600
2025-01-28,162.78399658203125,164.0,165.8300018310547,156.75,162.99000549316406,20319300
2025-01-29,160.81869506835938,162.02000427246094,164.02999877929688,160.00999450683594,164.02999877929688,9866600
2025-01-30,169.11669921875,170.3800048828125,171.49000549316406,164.10000610351562,164.77999877929688,14981700
2025-01-31,168.79905700683594,170.05999755859375,173.0,169.1300048828125,170.41000366210938,8704600
2025-02-03,167.3498992919922,168.60000610351562,169.89999389648438,163.1999969482422,163.1999969482422,8250600
2025-02-04,166.6451416015625,167.88999938964844,170.39999389648438,166.35000610351562,170.39999389648438,6777000
2025-02-05,170.38719177246094,171.66000366210938,171.88999938964844,168.52000427246094,168.99000549316406,7866700
2025-02-06,171.0720977783203,172.35000610351562,175.64999389648438,171.57000732421875,173.0,7036900
2025-02-07,173.16644287109375,174.4600067138672,177.38999938964844,173.17999267578125,175.0,9991300
2025-02-10,177.59336853027344,178.9199981689453,179.99000549316406,174.9199981689453,176.0,7625900
2025-02-11,175.87619018554688,177.19000244140625,179.1199951171875,176.4499969482422,177.6199951171875,6528800
2025-02-12,170.94305419921875,172.22000122070312,174.88999938964844,170.7100067138672,174.88999938964844,7454800
2025-02-13,172.5708770751953,173.86000061035156,174.3800048828125,172.10000610351562,173.0,6421700
2025-02-14,172.86865234375,174.16000366210938,175.02999877929688,172.80999755859375,174.25,7260900
2025-02-18,178.4668426513672,179.8000030517578,182.24000549316406,176.08999633789062,176.75,11430500
2025-02-19,180.17410278320312,181.52000427246094,181.67999267578125,175.6999969482422,178.5800018310547,8688500
2025-02-20,174.69500732421875,176.0,180.27000427246094,174.42999267578125,179.80999755859375,8737000
2025-02-21,166.56573486328125,167.80999755859375,176.8800048828125,167.5500030517578,176.1199951171875,9713900
2025-02-24,168.69981384277344,169.9600067138672,174.1699981689453,164.66000366210938,173.57000732421875,10639100
2025-02-25,167.29031372070312,168.5399932861328,170.60000610351562,164.44000244140625,169.2899932861328,8316100
2025-02-26,171.19119262695312,172.47000122070312,173.8699951171875,169.1300048828125,170.97999572753906,6915100
2025-02-27,163.53836059570312,164.75999450683594,174.86000061035156,164.5800018310547,173.0,7436800
2025-02-28,164.82872009277344,166.05999755859375,166.14999389648438,160.80999755859375,163.11000061035156,12843300
2025-03-03,160.81869506835938,162.02000427246094,167.1199951171875,161.1300048828125,166.9499969482422,8081800
2025-03-04,156.3024139404297,157.47000122070312,159.75999450683594,153.52000427246094,159.22000122070312,13171900
2025-03-05,160.36207580566406,161.55999755859375,162.49000549316406,157.0500030517578,158.05999755859375,7141000
2025-03-06,149.8208465576172,150.94000244140625,157.16000366210938,149.72999572753906,157.16000366210938,12321200
2025-03-07,154.00953674316406,155.16000366210938,156.47999572753906,148.5,150.6199951171875,12646500
2025-03-10,147.686767578125,148.7899932861328,152.52000427246094,146.8000030517578,150.52999877929688,21486100
2025-03-11,143.11094665527344,144.17999267578125,145.77999877929688,137.6999969482422,143.4199981689453,27200200
2025-03-12,149.77120971679688,150.88999938964844,152.22999572753906,145.00999450683594,146.22999572753906,15373900
2025-03-13,146.56517028808594,147.66000366210938,150.1699981689453,145.47999572753906,149.7899932861328,14187700
2025-03-14,148.1632080078125,149.27000427246094,150.8800048828125,147.8800048828125,148.9199981689453,9330000
2025-03-17,152.86807250976562,154.00999450683594,155.75,150.39999389648438,150.39999389648438,9885000
2025-03-18,148.3418731689453,149.4499969482422,152.4199981689453,148.6300048828125,152.3699951171875,9402500
2025-03-19,151.3196258544922,152.4499969482422,154.07000732421875,150.0,150.05999755859375,6909500
2025-03-20,151.587646484375,152.72000122070312,154.49000549316406,150.82000732421875,151.5800018310547,7051600
2025-03-21,151.1012725830078,152.22999572753906,153.83999633789062,150.11000061035156,151.64999389648438,17620200
2025-03-24,153.7216796875,154.8699951171875,156.60000610351562,154.02999877929688,156.33999633789062,7848300
2025-03-25,152.7886505126953,153.92999267578125,155.60000610351562,153.0500030517578,154.50999450683594,8521200
2025-03-26,146.70411682128906,147.8000030517578,153.02999877929688,146.55999755859375,152.88999938964844,13210000
2025-03-27,144.69908142089844,145.77999877929688,147.0399932861328,144.9199981689453,145.85000610351562,9148300
2025-03-28,139.8254852294922,140.8699951171875,145.64999389648438,139.11000061035156,143.77999877929688,13144500
2025-03-31,138.7733612060547,139.80999755859375,140.58999633789062,136.75999450683594,138.63999938964844,15509900
2025-04-01,140.88755798339844,141.94000244140625,143.25,138.75999450683594,139.75999450683594,9518500
2025-04-02,144.7784881591797,145.86000061035156,147.88999938964844,139.86000061035156,139.86000061035156,11594400
2025-04-03,136.2124786376953,137.22999572753906,141.39999389648438,136.63999938964844,139.25,14433800
2025-04-04,127.31892395019531,128.27000427246094,133.82000732421875,126.94999694824219,132.91000366210938,14986900
2025-04-07,126.2171630859375,127.16000366210938,134.11000061035156,118.86000061035156,118.86000061035156,19482700
2025-04-08,123.5768814086914,124.5,132.99000549316406,121.69999694824219,132.5399932861328,11950300
2025-04-09,138.6542510986328,139.69000244140625,140.58999633789062,123.4000015258789,123.4000015258789,17762000
2025-04-10,132.8367462158203,133.35000610351562,136.64999389648438,129.25999450683594,136.64999389648438,12401600
2025-04-11,131.840576171875,132.35000610351562,133.0,128.83999633789062,132.11000061035156,10190200
2025-04-14,134.12176513671875,134.63999938964844,136.8000030517578,132.8699951171875,136.8000030517578,8217700
2025-04-15,133.42446899414062,133.94000244140625,136.47999572753906,133.72000122070312,134.75999450683594,8630000
2025-04-16,129.2605438232422,129.75999450683594,132.5399932861328,127.8499984741211,132.27999877929688,8295200
2025-04-17,128.12493896484375,128.6199951171875,131.3000030517578,128.44000244140625,130.89999389648438,8925500
2025-04-21,122.34725952148438,122.81999969482422,127.19999694824219,121.23999786376953,126.88999938964844,12201200
2025-04-22,126.750244140625,127.23999786376953,127.98999786376953,123.38999938964844,124.5,11233700
2025-04-23,130.89422607421875,131.39999389648438,135.8699951171875,130.99000549316406,134.91000366210938,9528900
2025-04-24,136.980712890625,137.50999450683594,137.86000061035156,132.0,132.50999450683594,7305900
2025-04-25,137.9569549560547,138.49000549316406,139.0,136.75999450683594,137.49000549316406,5476400
2025-04-28,139.60060119628906,140.13999938964844,140.6699981689453,138.0800018310547,139.64999389648438,6985100
2025-04-29,140.2480926513672,140.7899932861328,141.16000366210938,139.5500030517578,139.80999755859375,4851500
2025-04-30,140.17835998535156,140.72000122070312,141.3000030517578,135.57000732421875,138.47999572753906,9443500
2025-05-01,144.9300079345703,145.49000549316406,148.63999938964844,145.33999633789062,146.55999755859375,11525800
2025-05-02,150.1498260498047,150.72999572753906,153.05999755859375,148.3300018310547,148.3300018310547,11346000
2025-05-05,148.71536254882812,149.2899932861328,150.82000732421875,148.52000427246094,149.44000244140625,5187400
2025-05-06,147.13148498535156,147.6999969482422,148.94000244140625,145.72000122070312,146.97999572753906,5108600
2025-05-07,148.79505920410156,149.3699951171875,149.89999389648438,147.24000549316406,147.5,6049600
2025-05-08,149.7214813232422,150.3000030517578,151.80999755859375,148.61000061035156,149.0500030517578,6113600
2025-05-09,149.76133728027344,150.33999633789062,151.8000030517578,149.7899932861328,150.0399932861328,4707100
2025-05-12,156.61485290527344,157.22000122070312,157.42999267578125,154.4199981689453,156.30999755859375,7875500
2025-05-13,161.64541625976562,162.27000427246094,163.22000122070312,157.57000732421875,158.22000122070312,11955200
2025-05-14,162.3227996826172,162.9499969482422,163.41000366210938,161.05999755859375,162.36000061035156,7499400
2025-05-15,158.7864532470703,159.39999389648438,161.74000549316406,158.91000366210938,161.36000061035156,10169200
2025-05-16,159.8722686767578,160.49000549316406,160.83999633789062,158.52000427246094,160.0,8515500
2025-05-19,159.02554321289062,159.63999938964844,161.97000122070312,157.8300018310547,158.3000030517578,10268900
2025-05-20,159.69296264648438,160.30999755859375,160.36000061035156,157.52999877929688,158.6300048828125,7576400
2025-05-21,156.5749969482422,157.17999267578125,160.89999389648438,156.4600067138672,158.35000610351562,6011000
2025-05-22,156.70449829101562,157.30999755859375,159.19000244140625,156.82000732421875,156.97999572753906,7603300
2025-05-23,155.3696746826172,155.97000122070312,157.3800048828125,154.25999450683594,154.99000549316406,6527500
2025-05-27,161.28680419921875,161.91000366210938,162.39999389648438,158.9199981689453,159.32000732421875,6976800
2025-05-28,163.21934509277344,163.85000610351562,164.32000732421875,161.27999877929688,161.8699951171875,8090700
2025-05-29,162.27297973632812,162.89999389648438,165.32000732421875,161.49000549316406,165.0,6994700
2025-05-30,164.8928680419922,165.52999877929688,165.75,161.5500030517578,163.42999267578125,17547900
2025-06-02,165.92886352539062,166.57000732421875,167.0,162.60000610351562,164.1699981689453,7166000
2025-06-03,168.4889678955078,169.13999938964844,169.3300018310547,166.58999633789062,166.8000030517578,7155300
2025-06-04,167.45297241210938,168.10000610351562,170.47999572753906,167.57000732421875,169.7100067138672,6375800
2025-06-05,170.48126220703125,171.13999938964844,172.25999450683594,168.75999450683594,169.0,7707800
2025-06-06,173.35018920898438,174.02000427246094,174.7899932861328,172.66000366210938,174.0,6833700
2025-06-09,176.4681396484375,177.14999389648438,178.72000122070312,173.7899932861328,174.86000061035156,9668900
2025-06-10,176.79685974121094,177.47999572753906,177.85000610351562,174.27999877929688,177.7100067138672,11056700
2025-06-11,175.70111083984375,176.3800048828125,179.5500030517578,176.1999969482422,177.5500030517578,18002900
2025-06-12,199.09072875976562,199.86000061035156,202.49000549316406,188.8800048828125,189.9600067138672,54610000
2025-06-13,214.39161682128906,215.22000122070312,216.60000610351562,201.1999969482422,201.5800018310547,53707400
2025-06-16,210.2874755859375,211.10000610351562,215.1699981689453,209.97999572753906,213.1999969482422,22665300
2025-06-17,207.37869262695312,208.17999267578125,215.8800048828125,207.47999572753906,210.66000366210938,17819200
2025-06-18,210.058349609375,210.8699951171875,214.72000122070312,209.57000732421875,211.08999633789062,15055400
2025-06-20,204.3802947998047,205.1699981689453,213.8000030517578,204.63999938964844,213.35000610351562,20879100
2025-06-23,206.24307250976562,207.0399932861328,207.27000427246094,202.5399932861328,205.50999450683594,13418400
2025-06-24,214.44142150878906,215.27000427246094,216.3699951171875,208.5500030517578,209.99000549316406,19030600
2025-06-25,209.908935546875,210.72000122070312,216.92999267578125,210.22999572753906,214.94000244140625,11804600
2025-06-26,212.0008544921875,212.82000732421875,214.4199981689453,210.36000061035156,212.0,10531100
2025-06-27,209.43077087402344,210.24000549316406,214.64999389648438,209.9600067138672,213.69000244140625,14127500
2025-06-30,217.7884979248047,218.6300048828125,228.22000122070312,218.3800048828125,226.5,31844200
2025-07-01,218.11721801757812,218.9600067138672,223.1699981689453,216.30999755859375,219.3000030517578,16962200
2025-07-02,229.09478759765625,229.97999572753906,231.89999389648438,216.72000122070312,217.67999267578125,22326900
2025-07-03,236.40655517578125,237.32000732421875,237.99000549316406,231.1999969482422,233.22000122070312,18441400
2025-07-07,231.3660125732422,232.25999450683594,235.25,229.5,235.11000061035156,16584300
2025-07-08,233.59739685058594,234.5,241.44000244140625,233.19000244140625,237.1300048828125,20401800
2025-07-09,234.90234375,235.80999755859375,236.50999450683594,232.0,235.50999450683594,10871600
2025-07-10,234.5928955078125,235.0,240.05999755859375,233.5,239.94000244140625,11486300
2025-07-11,230.16058349609375,230.55999755859375,234.0,229.8699951171875,231.3699951171875,10208200
2025-07-14,228.8828125,229.27999877929688,230.63999938964844,225.1199951171875,229.4499969482422,11337000
2025-07-15,234.552978515625,234.9600067138672,235.60000610351562,229.1999969482422,232.41000366210938,10728800
2025-07-16,240.88198852539062,241.3000030517578,241.3300018310547,233.19000244140625,235.5,12597500
2025-07-17,248.31907653808594,248.75,251.60000610351562,242.00999450683594,243.33999633789062,17631300
2025-07-18,245.02479553222656,245.4499969482422,249.67999267578125,245.0,248.5,9678100
2025-07-21,243.11810302734375,243.5399932861328,246.8000030517578,243.24000549316406,245.30999755859375,7348400
2025-07-22,237.697509765625,238.11000061035156,242.2899932861328,235.41000366210938,241.97999572753906,11380900
2025-07-23,241.48094177246094,241.89999389648438,243.4199981689453,238.66000366210938,239.9499969482422,7255800
2025-07-24,242.40933227539062,242.8300018310547,244.0800018310547,240.55999755859375,242.41000366210938,8237900
2025-07-25,244.6953582763672,245.1199951171875,245.47000122070312,241.42999267578125,242.33999633789062,7149600
2025-07-28,247.2808837890625,247.7100067138672,247.77999877929688,243.4199981689453,246.0,6756800
2025-07-29,249.54693603515625,249.97999572753906,253.07000732421875,246.58999633789062,248.6999969482422,8415300
2025-07-30,250.16587829589844,250.60000610351562,251.0500030517578,245.60000610351562,248.63999938964844,8441400
2025-07-31,253.33038330078125,253.77000427246094,260.8699951171875,253.32000732421875,255.77000427246094,15548700
2025-08-01,243.99658203125,244.4199981689453,248.41000366210938,242.0,247.8300018310547,12718200
2025-08-04,252.092529296875,252.52999877929688,252.91000366210938,245.89999389648438,245.89999389648438,8614800
2025-08-05,255.22708129882812,255.6699981689453,258.489990234375,251.3699951171875,255.41000366210938,11197300
2025-08-06,255.9857635498047,256.42999267578125,256.8399963378906,251.72000122070312,256.8399963378906,9930200
2025-08-07,248.9579620361328,249.38999938964844,257.760009765625,246.52000427246094,257.7099914550781,11954200
2025-08-08,249.61683654785156,250.0500030517578,250.88999938964844,247.86000061035156,250.02999877929688,8313300
2025-08-11,252.2422637939453,252.67999267578125,254.69000244140625,245.55999755859375,248.39999389648438,9012100
2025-08-12,253.42022705078125,253.86000061035156,257.8699951171875,251.0800018310547,252.5800018310547,9998400
2025-08-13,243.75698852539062,244.17999267578125,257.6700134277344,242.63999938964844,257.1700134277344,14182100
2025-08-14,244.53564453125,244.9600067138672,248.9199981689453,242.57000732421875,244.9499969482422,10285600
2025-08-15,247.84988403320312,248.27999877929688,250.6300048828125,242.92999267578125,246.9199981689453,11554000
2025-08-18,248.63853454589844,249.07000732421875,249.16000366210938,243.6199951171875,246.1999969482422,6759900
2025-08-19,234.2135467529297,234.6199951171875,249.25,232.22999572753906,249.25,16819300
2025-08-20,234.6527862548828,235.05999755859375,235.8800048828125,228.25,232.17999267578125,11256400
2025-08-21,232.75608825683594,233.16000366210938,235.9199981689453,232.42999267578125,233.0500030517578,7403100
2025-08-22,235.9605255126953,236.3699951171875,238.5,231.4600067138672,234.05999755859375,9343600
2025-08-25,235.002197265625,235.41000366210938,239.02999877929688,235.27000427246094,237.35000610351562,6308600
2025-08-26,233.8042755126953,234.2100067138672,236.91000366210938,232.7100067138672,235.0,11805200
2025-08-27,235.4014892578125,235.80999755859375,236.52999877929688,232.67999267578125,235.0,5637600
2025-08-28,239.9036865234375,240.32000732421875,241.9499969482422,235.1199951171875,235.5399932861328,8691500
2025-08-29,225.73826599121094,226.1300048828125,238.22000122070312,223.11000061035156,237.61000061035156,16618600
2025-09-02,224.90969848632812,225.3000030517578,225.4499969482422,218.7899932861328,222.0,10461900
2025-09-03,223.06289672851562,223.4499969482422,225.89999389648438,221.75,225.89999389648438,8900800
2025-09-04,222.6136932373047,223.0,223.57000732421875,219.55999755859375,222.0,10303100
2025-09-05,232.39671325683594,232.8000030517578,234.6199951171875,225.88999938964844,232.5500030517578,15386100
2025-09-08,238.06686401367188,238.47999572753906,242.4199981689453,235.30999755859375,239.88999938964844,18803000
2025-09-09,241.09161376953125,241.50999450683594,243.49000549316406,234.55999755859375,239.94000244140625,41178700
2025-09-10,327.7611999511719,328.3299865722656,345.7200012207031,312.0899963378906,319.19000244140625,131618100
2025-09-11,307.32666015625,307.8599853515625,331.0,304.6000061035156,330.3399963378906,69986000
2025-09-12,291.673828125,292.17999267578125,307.9700012207031,291.75,305.7900085449219,51781900
2025-09-15,301.6166076660156,302.1400146484375,307.0299987792969,297.2900085449219,306.45001220703125,40004000
2025-09-16,306.1187744140625,306.6499938964844,319.9700012207031,302.2699890136719,314.05999755859375,51923300
2025-09-17,300.8878479003906,301.4100036621094,308.6600036621094,295.0299987792969,307.69000244140625,27707900
2025-09-18,296.10614013671875,296.6199951171875,303.82000732421875,292.0,303.0400085449219,24673100
2025-09-19,308.12530517578125,308.6600036621094,311.1099853515625,297.32000732421875,299.0,40776200
2025-09-22,327.5815124511719,328.1499938964844,329.5,306.9200134277344,309.6300048828125,44437500
2025-09-23,313.28631591796875,313.8299865722656,325.0,310.04998779296875,324.0,35280200
2025-09-24,307.9256286621094,308.4599914550781,312.4700012207031,300.0299987792969,311.8599853515625,33765300
2025-09-25,290.8252868652344,291.3299865722656,298.75,288.54998779296875,295.2699890136719,39274900
2025-09-26,282.96893310546875,283.4599914550781,294.0,283.0,293.0,25990700
2025-09-29,282.2701721191406,282.760009765625,285.9800109863281,279.6099853515625,284.6000061035156,25778500
2025-09-30,280.7527770996094,281.239990234375,284.0,275.8999938964844,283.69000244140625,23880800
2025-10-01,288.50933837890625,289.010009765625,289.989990234375,277.8800048828125,278.79998779296875,23378300
2025-10-02,288.27972412109375,288.7799987792969,294.9700012207031,286.04998779296875,291.79998779296875,16215500
2025-10-03,285.6443176269531,286.1400146484375,294.6400146484375,284.0,289.6000061035156,13688400
2025-10-06,291.0848693847656,291.5899963378906,296.67999267578125,290.79998779296875,292.3800048828125,14076800
2025-10-07,283.7475891113281,284.239990234375,293.2200012207031,271.0,293.2200012207031,31723400
2025-10-08,288.1300048828125,288.6300048828125,291.5299987792969,283.6000061035156,285.4200134277344,18982100
2025-10-09,296.9599914550781,296.9599914550781,300.9700012207031,287.260009765625,291.54998779296875,26479800
2025-10-10,292.9599914550781,292.9599914550781,307.7200012207031,292.010009765625,300.2799987792969,28895300
2025-10-13,308.010009765625,308.010009765625,310.70001220703125,297.739990234375,298.70001220703125,21703700
2025-10-14,299.0,299.0,304.4200134277344,291.9800109863281,303.57000732421875,17346200
2025-10-15,303.6199951171875,303.6199951171875,311.010009765625,298.9200134277344,304.8999938964844,13698900
2025-10-16,313.0,313.0,322.5400085449219,303.07000732421875,305.6000061035156,32500900
2025-10-17,291.30999755859375,291.30999755859375,304.2799987792969,287.5,303.75,37653000
2025-10-20,277.17999267578125,277.17999267578125,289.239990234375,275.30999755859375,288.95001220703125,32810700
2025-10-21,275.1499938964844,275.1499938964844,280.29998779296875,272.260009765625,278.1099853515625,18370800
2025-10-22,272.6600036621094,272.6600036621094,277.20001220703125,269.25,274.82000732421875,16474000
2025-10-23,280.07000732421875,280.07000732421875,283.1000061035156,272.3900146484375,272.9599914550781,16872200
2025-10-24,283.3299865722656,283.3299865722656,287.19000244140625,282.25,285.9200134277344,13194900
2025-10-27,281.3999938964844,281.3999938964844,287.0,279.80999755859375,286.57000732421875,13855800
2025-10-28,280.8299865722656,280.8299865722656,285.4599914550781,280.5400085449219,283.0,12448500
2025-10-29,275.29998779296875,275.29998779296875,281.6199951171875,271.3500061035156,281.4599914550781,18007100
2025-10-30,256.8900146484375,256.8900146484375,269.760009765625,256.2799987792969,268.739990234375,27954200
2025-10-31,262.6099853515625,262.6099853515625,265.80999755859375,256.7099914550781,259.510009765625,16898700
2025-11-03,257.8500061035156,257.8500061035156,265.6199951171875,255.22999572753906,265.239990234375,15709200
2025-11-04,248.1699981689453,248.1699981689453,255.27999877929688,245.19000244140625,249.97999572753906,19772600
2025-11-05,250.30999755859375,250.30999755859375,252.39999389648438,247.02999877929688,247.91000366210938,11991500
2025-11-06,243.8000030517578,243.8000030517578,249.07000732421875,239.2899932861328,247.94000244140625,18678300
2025-11-07,239.25999450683594,239.25999450683594,240.39999389648438,232.35000610351562,239.0,20969300
2025-11-10,240.8300018310547,240.8300018310547,247.24000549316406,237.07000732421875,245.9499969482422,16698700
2025-11-11,236.14999389648438,236.14999389648438,237.4499969482422,228.88999938964844,236.22999572753906,20686600
2025-11-12,226.99000549316406,226.99000549316406,236.80999755859375,226.1699981689453,236.74000549316406,24195000
2025-11-13,217.57000732421875,217.57000732421875,225.16000366210938,215.22000122070312,224.99000549316406,30009000
2025-11-14,222.85000610351562,222.85000610351562,227.0500030517578,210.77000427246094,210.8300018310547,36053800
2025-11-17,219.86000061035156,219.86000061035156,222.8000030517578,215.55999755859375,218.2100067138672,16143800
2025-11-18,220.49000549316406,220.49000549316406,223.6999969482422,214.5,216.2100067138672,21098300
2025-11-19,225.52999877929688,225.52999877929688,228.14999389648438,217.30999755859375,219.05999755859375,21679500
2025-11-20,210.69000244140625,210.69000244140625,234.0,210.3000030517578,231.16000366210938,27459600
2025-11-21,198.75999450683594,198.75999450683594,208.30999755859375,193.5500030517578,207.0800018310547,44834100
2025-11-24,200.27999877929688,200.27999877929688,203.82000732421875,194.3000030517578,196.86000061035156,31144700
2025-11-25,197.02999877929688,197.02999877929688,199.41000366210938,185.6300048828125,194.0800018310547,29595000
2025-11-26,204.9600067138672,204.9600067138672,210.0,202.24000549316406,209.5,26544100
2025-11-28,201.9499969482422,201.9499969482422,202.33999633789062,197.61000061035156,199.50999450683594,13848500
2025-12-01,200.94000244140625,200.94000244140625,203.5,196.6999969482422,200.5,13461200
2025-12-02,201.10000610351562,201.10000610351562,209.6999969482422,200.0,205.13999938964844,19664500
2025-12-03,207.72999572753906,207.72999572753906,207.9199981689453,199.39999389648438,200.3300018310547,19060500
